mat_cod,cod_mat,mat_dsc,mat_ppu,grs_wgt,net_wgt,wgt_uom,mat_vol,vol_uom,mat_len,mat_wid,mat_hgt,mat_uom
5ACEFFF2D6111EDBAF913D55A5BF8D36,F000TE0091FP2,FUEL PUMP MOUNTING UNIT,150.6,1.21,0.99,KG,10.06,L,340,244,193,MM
5ACEFFF2D6111EDBAF9057E23D46CD31,F000TE00923V2,FUEL PUMP MOUNTING UNIT,125.35,0.94,0.94,KG,15.2,L,250,320,190,MM
5ACEFFF2D6111EDBAF913D58A00ECD28,F000TE00964F4,FUEL PUMP MOUNTING UNIT,148.08,1.015,1.015,KG,10.288,L,295,225,155,MM
5ACEFFF2D6111EDBAF913D5DEA610D67,F000TE00984F4,ELECTRIC FUEL PUMP,133.48,0.963,0.963,KG,10.208,L,290,220,160,MM
5ACEFFF2D6111EDBAF913D5FC0C28CDA,F000TE0103FP2,ELECTRIC FUEL PUMP,68.37,0.435,0.435,KG,2.553,L,215,125,95,MM
5ACEFFF2D6111EDBAF913D64C9BFCCC2,F000TE0120FP2,ELECTRIC FUEL PUMP,79.69,0.43,0.43,KG,1.76,L,200,110,80,MM
5ACEFFF2D6111EDBAF913D6D6E8ACD02,F000TE01394F4,FUEL PUMP MOUNTING UNIT,159,1.06,1.06,KG,17.996,L,310,270,215,MM
5ACEFFF2D6111EDBAF913D6EC7F00D67,F000TE100E4T3,Parts Set,3.76,0.023,0.022,KG,2.25,L,125,200,90,MM
5ACEFFF2D6111EDBAF913D7235048D69,F000TE100E741,FUEL-FILTER ELEMENT,3.84,0.02,0.02,KG,0.385,L,175,110,20,MM
5ACEFFF2D6111EDBAF913D7283F54CC2,F000TE100EB2F,Parts Set,3.89,0.02,0.02,KG,0.162,L,180,90,10,MM
5ACEFFF2D6111EDBAF913D7619510D63,F000TE100F3V2,ELECTROLYTE-LEVEL SENSOR,31.01,0.15,0.15,KG,3.5,L,250,140,100,MM
5ACEFFF2D6111EDD92ADBAB89A0EC9AD,F000TE100LFP2,Fuel Pump Mounting Unit,69.76,0.415,0.36,KG,1.358,L,192,104,68,MM
5ACEFFF2D6111EED909920945E214613,F000TE102W0CB,Fuel Pump Mounting Unit,53.34,0.025,0.015,KG,0.536,L,371,278,156,MM
5ACEFFF2D6111EDBAF913D7C08AC0D28,F000TE104A741,FUEL-FILTER ELEMENT,5.71,0.013,0.013,KG,0.355,L,90,120,32.9,MM
5ACEFFF2D6111EDBAF913D7D551BCD67,F000TE1054FP2,ELECTRIC FUEL PUMP,75.77,0.61,0.61,KG,3.808,L,140,194.3,140,MM
5ACEFFF2D6111EDBAF913D8061068D69,F000TE1055FP2,ELECTRIC FUEL PUMP,66.05,0.603,0.603,KG,3.563,L,152.74,152.74,152.74,MM
5ACEFFF2D6111EDBAF9057EFD7D34CD2,F000TE105Z4F4,LEVEL SENSOR,30.33,0.16,0.16,KG,2.977,L,245,135,90,MM
5ACEFFF2D6111EDBAF913D8204E60CD6,F000TE105Z741,ELECTROLYTE-LEVEL SENSOR,40.66,0.16,0.16,KG,2.977,L,245,135,90,MM
5ACEFFF2D6111EDBAF913D83738DCCC2,F000TE106J741,ELECTROLYTE-LEVEL SENSOR,34.42,0.135,0.135,KG,2.808,L,240,130,90,MM
5ACEFFF2D6111EDBAF913D889CD2CD51,F000TE108H741,ELECTROLYTE-LEVEL SENSOR,29.18,0.135,0.135,KG,3.315,L,242,137,100,MM
5ACEFFF2D6111EDBAF913D89D2430CDD,F000TE108S4F4,LEVEL SENSOR,25.38,0.13,0.13,KG,2.925,L,90,250,130,MM
5ACEFFF2D6111EDBAF913D8B56D9CD67,F000TE108S741,ELECTROLYTE-LEVEL SENSOR,29.7,0.135,0.135,KG,3.5,L,250,140,100,MM
5ACEFFF2D6111EDBAF913D9301B14CBF,F000TE10A2FP2,Electric Fuel Pump,54.04,0.4,0.4,KG,1.536,L,195,105,75,MM
5ACEFFF2D6111EDBAF913D966394CD51,F000TE10J24F4,Electrolyte-Level Sensor,31.84,0.13,0.13,KG,3.25,L,250,130,100,MM
5ACEFFF2D6111EDBAF913D97593ECCD0,F000TE10J2741,Electrolyte-Level Sensor,31.32,0.135,0.135,KG,3.15,L,250,140,90,MM
5ACEFFF2D6111EDBAF913D9816DE8CCB,F000TE10K53R3,Electrolyte-Level Sensor,31.75,0.19,0.19,KG,5.408,L,260,160,130,MM
5ACEFFF2D6111EEC94D54167B6241F11,F000TE10K5741,Electrolyte-Level Sensor,31.65,0.125,0.125,KG,3.12,L,240,130,100,MM
5ACEFFF2D6111EDBAF913D9821CD4D02,F000TE10K63R3,Electrolyte-Level Sensor,30.21,0.155,0.155,KG,3.25,L,250,130,100,MM
5ACEFFF2D6111EDBAF913D9DDBF1CD24,F000TE10T1886,Electrolyte-Level Sensor,36.96,0.235,0.235,KG,7.128,L,192.45,192.45,192.45,MM
5ACEFFF2D6111EDBAF913DA148E20CD6,F000TE10U3741,Electrolyte-Level Sensor,31.98,0.13,0.13,KG,3.375,L,250,135,100,MM
5ACEFFF2D6111EDBAF913DA2B9F98CBF,F000TE10U3B2F,Electrolyte-Level Sensor,34.66,0.141,0.115,KG,3.78,L,210,150,120,MM
5ACEFFF2D6111EDBAF913DA4AAD5CCCB,F000TE10U7FP2,FUEL PUMP MOUNTING UNIT,83.06,0.46,0.46,KG,4.305,L,162.67,162.67,162.67,MM
5ACEFFF2D6111EDBAF913DA60632CCDD,F000TE10U8FP2,Electric Fuel Pump,39.52,0.405,0.405,KG,1.76,L,200,110,80,MM
5ACEFFF2D6111EDBAF913DA638BC4D59,F000TE110A741,ELECTROLYTE-LEVEL SENSOR,38.37,0.135,0.135,KG,3.64,L,140,260,100,MM
5ACEFFF2D6111EDBAF913DA845B9CCD0,F000TE110E4T3,ELECTROLYTE-LEVEL SENSOR,41.85,0.15,0.15,KG,3.375,L,150,250,90,MM
5ACEFFF2D6111EDBAF9057F642408CC2,F000TE110H7G2,FUEL PUMP MOUNTING UNIT,12.16,1.315,1.315,KG,18.003,L,505,230,155,MM
5ACEFFF2D6111EDBAF913DAAC61A0D0E,F000TE110J741,ELECTROLYTE-LEVEL SENSOR,29.83,0.13,0.13,KG,2.977,L,245,135,90,MM
5ACEFFF2D6111EDBAF913DABFF274D01,F000TE110P4F4,LEVEL SENSOR,38.2,0.135,0.135,KG,2.808,L,130,240,90,MM
5ACEFFF2D6111EDBAF913DAD90020CC2,F000TE110P741,ELECTROLYTE-LEVEL SENSOR,41.08,0.13,0.13,KG,3.5,L,250,140,100,MM
5ACEFFF2D6111EDBAF913DB0E516CD26,F000TE111R4T3,ELECTROLYTE-LEVEL SENSOR,38.66,0.15,0.145,KG,3.276,L,260,140,90,MM
5ACEFFF2D6111EDBAF913DB3269A8CC9,F000TE111R741,ELECTROLYTE-LEVEL SENSOR,37.64,0.14,0.14,KG,3.604,L,140,260,99,MM
5ACEFFF2D6111EDBAF913DB4C0F48CDD,F000TE111W741,ELECTROLYTE-LEVEL SENSOR,35.6,0.155,0.155,KG,3.25,L,250,130,100,MM
5ACEFFF2D6111EDBAF913DB6D9FC8D51,F000TE111X741,ELECTROLYTE-LEVEL SENSOR,40.73,0.165,0.165,KG,2.867,L,245,130,90,MM
5ACEFFF2D6111EDBAF913DB680784D24,F000TE111Y741,ELECTROLYTE-LEVEL SENSOR,36.11,0.145,0.145,KG,3.15,L,250,140,90,MM
5ACEFFF2D6111EDBAF913DB9084ACCD0,F000TE111Z741,ELECTROLYTE-LEVEL SENSOR,55.12,0.207,0.207,KG,3.5,L,250,140,100,MM
5ACEFFF2D6111EDBAF913DB8B66D4D59,F000TE1124741,PLAIN WASHER,3.36,0.01,0.01,KG,0.09,L,100,90,10,MM
5ACEFFF2D6111EDBAF913DBD8181CD28,F000TE112M741,ELECTROLYTE-LEVEL SENSOR,34.57,0.14,0.14,KG,3.259,L,245,140,95,MM
5ACEFFF2D6111EDBAF913DC2A5028D36,F000TE112N741,ELECTROLYTE-LEVEL SENSOR,40.2,0.135,0.135,KG,3.15,L,250,140,90,MM
5ACEFFF2D6111EDBAF913DC54D604CDD,F000TE112Z7G2,ELECTROLYTE-LEVEL SENSOR,37.22,0.168,0.168,KG,3.5,L,100,250,140,MM
5ACEFFF2D6111EDBAF913DC7DBD30D55,F000TE113D741,LEVEL SENSOR,29.79,0.125,0.125,KG,3.142,L,245,135,95,MM
5ACEFFF2D6111EDBAF913DCAFFD40D59,F000TE113P7G2,ELECTROLYTE-LEVEL SENSOR,36.31,0.17,0.17,KG,3.142,L,245,135,95,MM
5ACEFFF2D6111EDBAF913DCA73020D24,F000TE113W3P8,ELECTROLYTE-LEVEL SENSOR,37.68,0.16,0.16,KG,3.25,L,130,250,100,MM
5ACEFFF2D6111EDBAF913DCCFBC5CCC2,F000TE113W741,ELECTROLYTE-LEVEL SENSOR,36.42,0.133,0.133,KG,3.5,L,250,140,100,MM
5ACEFFF2D6111EDBAF913DCED1338D69,F000TE114W741,ELECTROLYTE-LEVEL SENSOR,40.09,0.125,0.125,KG,2.925,L,250,130,90,MM
5ACEFFF2D6111EDBAF913DD101F2CCD7,F000TE114Z3V2,FUEL PUMP MOUNTING UNIT,131.97,0.908,0.908,KG,10.672,L,290,230,160,MM
5ACEFFF2D6111EDBAF913DD3B9D00D02,F000TE1152741,CONNECTING PIPE,1.84,0.011,0.011,KG,0.193,L,57.8,57.8,57.8,MM
5ACEFFF2D6111EDBAF913DDF24C44CC4,F000TE1184FP2,ELECTRIC FUEL PUMP,74.42,0.591,0.591,KG,3.807,L,156.15,156.15,156.15,MM
5ACEFFF2D6111EDBAF913DE1CDBE4CC2,F000TE1186FP2,ELECTRIC FUEL PUMP,55.89,0.385,0.385,KG,1.92,L,200,120,80,MM
5ACEFFF2D6111EDBAF913DE4A5BA0D51,F000TE118D741,LEVEL SENSOR,36.54,0.14,0.14,KG,3.5,L,250,140,100,MM
5ACEFFF2D6111EDBAF913DE83E17CD69,F000TE118V3V2,ELECTROLYTE-LEVEL SENSOR,44.92,0.155,0.155,KG,3.25,L,250,130,100,MM
5ACEFFF2D6111EDBAF913DE907784D01,F000TE1198741,CONNECTING PIPE,2.37,0.014,0.014,KG,0.206,L,330,25,25,MM
5ACEFFF2D6111EDBAF913DE90C720D02,F000TE119V3V2,ELECTROLYTE-LEVEL SENSOR,37.86,0.174,0.174,KG,3.36,L,240,140,100,MM
5ACEFFF2D6111EDBAF912F4C255B4CC5,F000TE11A1FP2,Electric Fuel Pump,89.03,0.43,0.43,KG,2.29,L,131.8,131.8,131.8,MM
5ACEFFF2D6111EDBAF912F627A008CBD,F000TE11A3HT8,Electric Fuel Pump,57.15,0.41,0.41,KG,1.54,L,200,110,70,MM
5ACEFFF2D6111EDBAF912F6196D1CD02,F000TE11B2FP2,Electric Fuel Pump,55.72,0.429,0.429,KG,1.433,L,195,105,70,MM
5ACEFFF2D6111EDBAF912F6125180D47,F000TE11B54T3,Fuel-Filter Element,4.48,0.015,0.015,KG,0.364,L,140,130,20,MM
5ACEFFF2D6111EDBAF912F6183DD4CC5,F000TE11C64T3,Electrolyte-Level Sensor,33.48,0.135,0.135,KG,3.15,L,250,140,90,MM
5ACEFFF2D6111EECBFD8E6B9ED05D0C0,F000TE11C6741,Electrolyte-Level Sensor,30.43,0.225,0.14,KG,2.685,L,243,130,85,MM
5ACEFFF2D6111EDBAF912F621EF78D49,F000TE11K93V2,Level Sensor,29.81,0.145,0.145,KG,3.088,L,250,130,95,MM
5ACEFFF2D6111EDBAF90580A84AECD28,F000TE11K9HS8,Level Sensor,29.38,0.05,0.05,KG,1.82,L,200,130,70,MM
5ACEFFF2D6111EDBAF912F6123628D34,F000TE11M67G2,Electrolyte-Level Sensor,36.61,0.15,0.15,KG,3.85,L,140,250,110,MM
5ACEFFF2D6111EDBAF912F627A8C8CC0,F000TE11M8FP2,Electric Fuel Pump,88.74,0.46,0.46,KG,1.54,L,200,110,70,MM
5ACEFFF2D6111EDBAF90580A44E74D53,F000TE11P5HT8,Electric Fuel Pump,71.02,0.4,0.4,KG,1.877,L,123.35,123.35,123.35,MM
5ACEFFF2D6111EEC98B31FBE50BD8ECD,F000TE11T03V2,Fuel Pump Mounting Unit,112.32,0.921,0.744,KG,9.964,L,293,218,156,MM
5ACEFFF2D6111EDBAF912F60D5888CC6,F000TE11T23V2,Fuel Pump Mounting Unit,117.04,0.945,0.945,KG,10.56,L,300,220,160,MM
5ACEFFF2D6111EDBAF90580D9E890CBD,F000TE11T43V2,Fuel Pump Mounting Unit,113.81,1.03,1.03,KG,17.16,L,300,260,220,MM
5ACEFFF2D6111EDBAF912F624ADBCCFA,F000TE11T53V2,Level Sensor,34.65,0.151,0.151,KG,3.5,L,250,140,100,MM
5ACEFFF2D6111EEC94D5417CCA371F67,F000TE11V33P8,Level Sensor,32.06,0.135,0.045,KG,2.945,L,246,133,90,MM
5ACEFFF2D6111EDBAF912F71109C8CC0,F000TE11W4741,Electrolyte-Level Sensor,37.36,0.142,0.142,KG,3.9,L,150,260,100,MM
5ACEFFF2D6111EDBAF912F70D3DE8D34,F000TE11W5741,Electrolyte-Level Sensor,43.75,0.14,0.14,KG,3.15,L,250,140,90,MM
5ACEFFF2D6111EDBAF912F71C4798CC6,F000TE11W9741,Electrolyte-Level Sensor,47.17,0.15,0.15,KG,3.259,L,245,140,95,MM
5ACEFFF2D6111EDBAF912F72E0370D26,F000TE11X0741,Electrolyte-Level Sensor,49.72,0.155,0.155,KG,3.142,L,245,135,95,MM
5ACEFFF2D6111EDBAF912F7468184CDA,F000TE11X4741,Electrolyte-Level Sensor,48.93,0.144,0.144,KG,3.9,L,150,260,100,MM
5ACEFFF2D6111EDBAF912F803DBD0CBD,F000TE11X5741,Electrolyte-Level Sensor,44.48,0.14,0.14,KG,3.64,L,260,140,100,MM
5ACEFFF2D6111EDBAF912F802A7B0CDA,F000TE11X6741,Electrolyte-Level Sensor,47.41,0.142,0.142,KG,3.45,L,150,230,100,MM
5ACEFFF2D6111EDBAF912F809F8A8D34,F000TE11X9741,Electrolyte-Level Sensor,43.41,0.14,0.14,KG,3.9,L,150,260,100,MM
5ACEFFF2D6111EDBAF912F819044CD58,F000TE11Y0741,Electrolyte-Level Sensor,45.59,0.145,0.145,KG,3.9,L,260,150,100,MM
5ACEFFF2D6111EDBAF912F836F68CD26,F000TE11Y2741,Electrolyte-Level Sensor,44.74,0.142,0.142,KG,3.9,L,150,260,100,MM
5ACEFFF2D6111EDBAF912F833D380CC0,F000TE11Y3741,Electrolyte-Level Sensor,43.78,0.14,0.14,KG,3.25,L,250,130,100,MM
5ACEFFF2D6111EDBAF912F8E3E630CC6,F000TE11Y6741,Electrolyte-Level Sensor,42.88,0.145,0.145,KG,3.325,L,250,140,95,MM
5ACEFFF2D6111EDBAF912F8F713CCCFA,F000TE11Y7741,Electrolyte-Level Sensor,39.6,0.14,0.14,KG,3.15,L,140,250,90,MM
5ACEFFF2D6111EDBAF912F8F694B0D67,F000TE11Y8741,Electrolyte-Level Sensor,37.79,0.142,0.142,KG,3.9,L,150,260,100,MM
5ACEFFF2D6111EDBAF912F8FF3624CC0,F000TE11Y9741,Electrolyte-Level Sensor,43.65,0.14,0.14,KG,2.925,L,250,130,90,MM
5ACEFFF2D6111EDBAF912F8F965A0D34,F000TE11Z0741,Electrolyte-Level Sensor,44.65,0.16,0.16,KG,3.9,L,150,260,100,MM
5ACEFFF2D6111EDBAF912F91D1798D37,F000TE11Z2741,Electrolyte-Level Sensor,41.74,0.15,0.15,KG,3.9,L,260,150,100,MM
5ACEFFF2D6111EDBAF912F92661CCD58,F000TE11Z3741,Electrolyte-Level Sensor,46.41,0.14,0.14,KG,3.5,L,140,250,100,MM
5ACEFFF2D6111EDBAF912F9361950D2B,F000TE11Z4741,Electrolyte-Level Sensor,42.72,0.14,0.14,KG,3.5,L,140,250,100,MM
5ACEFFF2D6111EDBAF912F9343554CC5,F000TE11Z5741,Electrolyte-Level Sensor,44.23,0.14,0.14,KG,3.15,L,140,250,90,MM
5ACEFFF2D6111EDBAF912F9FAB404D2B,F000TE120A741,CONNECTING CABLE,4.86,0.014,0.014,KG,0.194,L,57.86,57.86,57.86,MM
5ACEFFF2D6111EDBAF912F9FC9F94CC6,F000TE120B741,CONNECTING CABLE,4.83,0.012,0.012,KG,0.066,L,110,30,20,MM
5ACEFFF2D6111EDBAF912FA0ACFD8CFA,F000TE120S741,ELECTROLYTE-LEVEL SENSOR,37.53,0.155,0.155,KG,4.86,L,150,270,120,MM
5ACEFFF2D6111EDBAF912FB205F3CCC1,F000TE124K741,ELECTROLYTE-LEVEL SENSOR,38.99,0.131,0.131,KG,2.977,L,245,135,90,MM
