bin_num,bin_typ,bin_sec,bin_asl
PR.30.049.1.08,SA01,D,30
PR.30.049.1.09,SA01,D,30
PR.30.049.1.10,SA01,D,30
PR.30.049.1.11,SA01,D,30
PR.30.049.1.12,SA01,D,30
PR.30.049.1.13,SA01,D,30
PR.30.049.1.15,SA01,D,30
PR.30.050.1.01,SA01,D,30
PR.30.050.1.02,SA01,D,30
PR.30.050.1.03,SA01,D,30
PR.30.050.1.04,SA01,D,30
PR.30.050.1.05,SA01,D,30
PR.30.050.1.06,SA01,D,30
PR.30.050.1.07,SA01,D,30
PR.30.050.1.08,SA01,D,30
PR.30.050.1.09,SA01,D,30
PR.30.050.1.10,SA01,D,30
PR.30.050.1.12,SA01,D,30
PR.30.050.1.13,SA01,D,30
PR.30.051.1.01,SA01,D,30
PR.30.051.1.02,SA01,D,30
PR.30.051.1.03,SA01,D,30
PR.30.051.1.04,SA01,D,30
PR.30.051.1.06,SA01,D,30
PR.30.051.1.07,SA01,D,30
PR.30.051.1.08,SA01,D,30
PR.30.051.1.09,SA01,D,30
PR.30.051.1.10,SA01,D,30
PR.30.051.1.11,SA01,D,30
PR.30.051.1.12,SA01,D,30
PR.30.051.1.13,SA01,D,30
PR.30.051.1.14,SA01,D,30
PR.30.051.1.15,SA01,D,30
PR.30.052.1.01,SA01,D,30
PR.30.052.1.02,SA01,D,30
PR.30.052.1.03,SA01,D,30
PR.30.052.1.05,SA01,D,30
PR.30.052.1.06,SA01,D,30
PR.30.052.1.07,SA01,D,30
PR.30.052.1.08,SA01,D,30
PR.30.052.1.11,SA01,D,30
PR.15.060.2.04,SA01,A,15
PR.15.063.2.03,SA01,A,15
PP.31.046.2.11,PM04,0001,31
PP.31.054.2.02,PM04,0001,31
PP.31.054.2.03,PM04,0001,31
PP.31.054.2.04,PM04,0001,31
PR.16.076.2.03,SA01,A,16
PR.31.097.1.01,PM04,0001,31
PP.04.051.08,PA01,C,04
PP.04.052.07,PA01,C,04
PP.23.051.04,PA01,A,23
PP.31.095.2.08,PM04,0001,31
PP.31.095.2.09,PM04,0001,31
PP.31.097.2.01,PM04,0001,31
PP.31.097.2.02,PM04,0001,31
PR.26.118.2.01,SA01,B,26
PR.31.057.1.05,PM04,0001,31
PR.31.030.1.08,PM04,0001,31
PR.31.057.1.06,PM04,0001,31
PR.31.030.1.09,PM04,0001,31
PR.31.057.1.03,PM04,0001,31
PR.31.057.1.07,PM04,0001,31
PR.31.115.1.12,PM04,0001,31
PR.31.115.1.13,PM04,0001,31
PR.31.115.1.14,PM04,0001,31
PR.31.115.1.15,PM04,0001,31
PR.31.009.1.09,PM04,0001,31
PR.29.093.1.04,SA01,D,29
PP.28.009.04,PA01,D,28
PR.31.036.1.15,PM04,0001,31
PP.28.117.05,PA01,D,28
PP.31.107.07,PM04,0001,31
PP.31.030.2.03,PM04,0001,31
PP.31.032.2.14,PM04,0001,31
PP.31.122.07,PM04,0001,31
PP.31.116.2.02,PM04,0001,31
PP.31.116.2.03,PM04,0001,31
PR.06.104.1.03,SA01,C,06
PR.15.052.2.03,SA01,A,15
PR.15.066.2.01,SA01,A,15
PP.28.007.08,PA01,D,28
PP.29.060.03,PA01,D,29
PR.21.018.2.01,SA01,B,21
PP.23.008.05,PA01,B,23
PR.07.085.2.01,SA01,C,07
PR.07.088.1.03,SA01,C,07
PP.23.008.07,PA01,B,23
PR.07.093.1.02,SA01,C,07
PR.07.110.1.10,SA01,C,07
PR.18.066.2.03,SA01,A,18
PR.18.066.2.04,SA01,A,18
PR.07.105.1.13,SA01,C,07
PR.18.067.2.04,SA01,A,18
PP.11.076.07,PA01,A,11
PR.14.044.2.04,SA01,A,14
PR.18.021.2.02,SA01,C,18
PR.11.029.1.02,SA01,C,11
PR.19.005.2.03,SA01,B,19
PR.16.061.2.04,SA01,A,16
PR.19.005.2.04,SA01,B,19
PR.16.076.2.02,SA01,A,16
PR.18.025.2.01,SA01,C,18
PR.18.027.2.02,SA01,C,18
PR.18.027.2.04,SA01,C,18
PR.18.028.2.01,SA01,C,18
PR.18.030.2.01,SA01,C,18
PR.18.030.2.02,SA01,C,18
PR.18.048.2.02,SA01,A,18
PR.18.049.2.02,SA01,A,18
PR.18.049.2.03,SA01,A,18
PR.18.049.2.04,SA01,A,18
PR.19.006.2.03,SA01,B,19
PK.20.016.01,PO02,A,20
PR.28.071.1.12,SA01,D,28
PR.17.053.2.03,SA01,A,17
PR.07.093.1.01,SA01,C,07
PR.11.023.2.03,SA01,C,11
PR.15.048.2.03,SA01,A,15
PR.30.052.1.12,SA01,D,30
PR.30.052.1.13,SA01,D,30
PR.30.052.1.14,SA01,D,30
PR.30.052.1.15,SA01,D,30
PR.30.053.1.01,SA01,D,30
PR.30.053.1.02,SA01,D,30
PR.30.053.1.03,SA01,D,30
PR.30.053.1.04,SA01,D,30
PR.30.053.1.05,SA01,D,30
PR.30.053.1.06,SA01,D,30
PR.30.053.1.07,SA01,D,30
PR.30.053.1.08,SA01,D,30
PR.30.053.1.09,SA01,D,30
PR.30.053.1.11,SA01,D,30
PR.30.053.1.12,SA01,D,30
PR.30.053.1.13,SA01,D,30
PR.30.053.1.14,SA01,D,30
PR.30.053.1.15,SA01,D,30
PR.30.054.1.01,SA01,D,30
PR.30.054.1.02,SA01,D,30
PR.30.054.1.03,SA01,D,30
PR.30.054.1.04,SA01,D,30
PR.30.054.1.05,SA01,D,30
PR.30.054.1.06,SA01,D,30
PR.30.054.1.07,SA01,D,30
PR.30.054.1.08,SA01,D,30
PR.30.054.1.09,SA01,D,30
PR.30.054.1.10,SA01,D,30
PR.30.054.1.11,SA01,D,30
PR.30.054.1.12,SA01,D,30
PR.30.054.1.13,SA01,D,30
PR.30.054.1.14,SA01,D,30
PR.30.054.1.15,SA01,D,30
PR.30.055.1.01,SA01,D,30
PR.30.055.1.02,SA01,D,30
PR.30.055.1.03,SA01,D,30
PR.30.055.1.04,SA01,D,30
PR.30.055.1.05,SA01,D,30
PR.30.055.1.06,SA01,D,30
PR.30.055.1.07,SA01,D,30
PR.30.055.1.08,SA01,D,30
PR.30.055.1.09,SA01,D,30
PR.30.055.1.10,SA01,D,30
PR.30.055.1.11,SA01,D,30
PR.30.055.1.13,SA01,D,30
PR.30.055.1.14,SA01,D,30
PR.30.055.1.15,SA01,D,30
PR.30.056.1.01,SA01,D,30
PR.30.056.1.02,SA01,D,30
PR.30.056.1.03,SA01,D,30
PR.30.056.1.04,SA01,D,30
PR.30.056.1.08,SA01,D,30
PR.30.058.1.01,SA01,D,30
PR.30.058.1.03,SA01,D,30
PR.30.058.1.05,SA01,D,30
PR.30.058.1.06,SA01,D,30
PR.30.058.1.09,SA01,D,30
PR.30.058.1.11,SA01,D,30
PR.30.058.1.12,SA01,D,30
PR.30.058.1.13,SA01,D,30
PR.30.058.1.14,SA01,D,30
PR.30.058.1.15,SA01,D,30
PR.30.059.1.08,SA01,D,30
PR.30.059.1.10,SA01,D,30
PR.30.059.1.12,SA01,D,30
PR.30.059.1.13,SA01,D,30
PR.30.059.1.15,SA01,D,30
PR.30.060.1.11,SA01,D,30
PR.30.060.1.12,SA01,D,30
PR.30.060.1.13,SA01,D,30
PR.30.061.1.15,SA01,D,30
PR.30.063.1.01,SA01,D,30
PR.31.102.1.01,PM04,0001,31
PR.31.102.1.02,PM04,0001,31
PR.31.102.1.03,PM04,0001,31
PR.31.102.1.04,PM04,0001,31
PR.31.102.1.05,PM04,0001,31
PR.31.102.1.06,PM04,0001,31
PR.31.010.1.06,PM04,0001,31
PR.31.010.1.09,PM04,0001,31
PK.15.022.01,PO02,A,15
PP.31.108.2.06,PM04,0001,31
PK.15.023.01,PO02,A,15
PP.31.114.04,PM04,0001,31
PP.31.114.05,PM04,0001,31
PP.31.108.2.04,PM04,0001,31
PP.31.108.2.05,PM04,0001,31
PR.31.043.1.03,PM04,0001,31
PP.31.083.06,PM04,0001,31
PP.31.085.2.02,PM04,0001,31
PP.31.085.2.03,PM04,0001,31
PP.29.109.07,PA01,D,29
PR.05.088.1.03,SA01,C,05
PR.16.008.2.02,SA01,C,16
PR.16.055.2.03,SA01,A,16
PR.17.068.2.02,SA01,A,17
PK.05.106.02,PO02,C,05
PR.14.073.2.01,SA01,A,14
PR.22.027.2.01,SA01,B,22
PR.30.057.1.12,SA01,D,30
PR.30.057.1.13,SA01,D,30
PR.14.064.2.04,SA01,A,14
PR.16.059.2.01,SA01,A,16
PP.31.113.03,PM04,0001,31
PP.31.113.2.12,PM04,0001,31
PP.31.113.2.13,PM04,0001,31
PP.31.113.2.14,PM04,0001,31
PP.31.113.2.15,PM04,0001,31
PR.31.109.1.08,PM04,0001,31
PR.31.109.1.09,PM04,0001,31
PR.31.109.1.10,PM04,0001,31
PR.31.109.1.11,PM04,0001,31
PR.31.109.1.12,PM04,0001,31
PR.30.063.1.07,SA01,D,30
PR.30.064.1.07,SA01,D,30
PP.17.070.03,PA01,A,17
PR.30.065.1.09,SA01,D,30
PR.30.065.1.11,SA01,D,30
PR.30.065.1.12,SA01,D,30
PR.16.048.2.04,SA01,A,16
PR.30.066.1.06,SA01,D,30
PR.30.066.1.11,SA01,D,30
PR.30.067.1.01,SA01,D,30
PR.30.067.1.02,SA01,D,30
PR.30.067.1.03,SA01,D,30
PR.30.067.1.04,SA01,D,30
PR.30.067.1.05,SA01,D,30
PR.30.067.1.06,SA01,D,30
PR.30.067.1.07,SA01,D,30
PR.30.067.1.08,SA01,D,30
PR.30.067.1.09,SA01,D,30
PR.30.067.1.10,SA01,D,30
PR.30.067.1.11,SA01,D,30
PR.30.067.1.12,SA01,D,30
PR.30.067.1.13,SA01,D,30
PR.30.067.1.14,SA01,D,30
PR.30.067.1.15,SA01,D,30
PR.30.068.1.09,SA01,D,30
PR.30.068.1.15,SA01,D,30
PR.30.069.1.01,SA01,D,30
PR.30.069.1.02,SA01,D,30
PR.30.069.1.03,SA01,D,30
PR.30.069.1.04,SA01,D,30
PR.30.069.1.05,SA01,D,30
PR.30.069.1.06,SA01,D,30
PR.30.069.1.07,SA01,D,30
PR.30.069.1.08,SA01,D,30
PR.30.069.1.09,SA01,D,30
PR.30.069.1.10,SA01,D,30
PR.30.069.1.11,SA01,D,30
PR.30.069.1.12,SA01,D,30
PR.30.069.1.13,SA01,D,30
PR.30.069.1.14,SA01,D,30
PR.30.069.1.15,SA01,D,30
PR.30.070.1.13,SA01,D,30
PR.30.070.1.14,SA01,D,30
PP.18.058.06,PA01,A,18
PP.26.120.06,PA01,B,26
PR.05.044.1.04,SA01,C,05
PR.21.014.2.03,SA01,B,21
PR.21.015.2.02,SA01,B,21
PR.21.015.2.03,SA01,B,21
PR.21.016.2.04,SA01,B,21
PP.17.073.07,PA01,A,17
PP.30.096.07,PA01,D,30
PP.31.129.2.14,PM04,0001,31
PR.31.066.1.06,PM04,0001,31
PR.31.066.1.07,PM04,0001,31
PR.31.067.1.01,PM04,0001,31
PR.31.067.1.02,PM04,0001,31
PR.31.067.1.04,PM04,0001,31
PR.31.067.1.05,PM04,0001,31
PR.31.067.1.06,PM04,0001,31
PR.31.067.1.07,PM04,0001,31
PR.31.119.1.05,PM04,0001,31
PP.31.108.2.07,PM04,0001,31
PP.31.108.2.08,PM04,0001,31
PR.31.085.1.11,PM04,0001,31
PR.31.085.1.09,PM04,0001,31
PR.31.085.1.10,PM04,0001,31
PR.31.107.1.01,PM04,0001,31
PR.31.107.1.03,PM04,0001,31
PR.31.107.1.02,PM04,0001,31
PR.30.078.1.01,SA01,D,30
PR.30.078.1.02,SA01,D,30
PR.30.078.1.03,SA01,D,30
PR.30.078.1.04,SA01,D,30
PR.30.078.1.05,SA01,D,30
PR.30.078.1.06,SA01,D,30
PR.30.078.1.07,SA01,D,30
PR.30.078.1.08,SA01,D,30
PR.30.078.1.09,SA01,D,30
PR.30.078.1.10,SA01,D,30
PR.30.078.1.11,SA01,D,30
PR.30.078.1.12,SA01,D,30
PR.30.078.1.13,SA01,D,30
PR.30.078.1.14,SA01,D,30
PR.30.078.1.15,SA01,D,30
PP.22.072.03,PA01,A,22
PP.23.110.07,PA01,A,23
PR.07.008.1.14,SA01,C,07
PR.14.051.2.04,SA01,A,14
PR.18.025.2.02,SA01,C,18
PR.18.025.2.03,SA01,C,18
PR.18.047.2.01,SA01,A,18
PR.18.048.2.04,SA01,A,18
PR.18.021.2.01,SA01,C,18
PR.18.023.2.03,SA01,C,18
PR.21.031.2.02,SA01,B,21
PR.24.062.2.03,SA01,B,24
PP.02.108.05,PA03,A,02
PR.18.073.2.01,SA01,A,18
PR.18.076.2.01,SA01,A,18
PR.30.057.1.06,SA01,D,30
PR.30.057.1.10,SA01,D,30
PR.30.057.1.14,SA01,D,30
PK.16.061.02,PO02,C,16
PK.18.067.02,PO02,C,18
PP.23.009.04,PA01,B,23
PP.23.009.05,PA01,B,23
PP.23.009.06,PA01,B,23
PP.17.024.04,PA01,A,17
PK.23.049.02,PO02,B,23
PK.23.051.02,PO02,B,23
PR.21.017.2.02,SA01,B,21
PR.21.023.2.04,SA01,B,21
PR.21.028.2.02,SA01,B,21
PR.21.028.2.03,SA01,B,21
PR.31.085.1.12,PM04,0001,31
PR.20.053.2.01,SA01,A,20
PR.20.058.2.02,SA01,A,20
PP.23.033.06,PA01,B,23
PR.31.105.1.15,PM04,0001,31
PR.31.106.1.01,PM04,0001,31
PR.31.106.1.02,PM04,0001,31
PR.31.107.1.04,PM04,0001,31
PR.31.107.1.05,PM04,0001,31
PR.31.107.1.06,PM04,0001,31
PR.31.107.1.08,PM04,0001,31
PR.23.084.2.01,SA01,A,23
PR.31.015.1.15,PM04,0001,31
PR.05.106.2.04,SA01,C,05
PR.31.016.1.01,PM04,0001,31
PR.31.016.1.02,PM04,0001,31
PR.05.106.2.01,SA01,C,05
PR.05.106.2.02,SA01,C,05
PR.05.106.2.03,SA01,C,05
PR.05.107.2.01,SA01,C,05
PR.24.020.2.01,SA01,B,24
PR.17.058.2.04,SA01,A,17
PR.24.020.2.02,SA01,B,24
PP.18.030.04,PA01,A,18
PR.24.020.2.03,SA01,B,24
PP.14.058.06,PA01,A,14
PR.24.020.2.04,SA01,B,24
PR.24.021.2.04,SA01,B,24
PR.24.021.2.05,SA01,B,24
PP.09.072.03,PA01,A,09
PP.03.083.03,PA01,C,03
PR.06.103.2.02,SA01,C,06
PP.16.069.04,PA01,A,16
PP.16.069.05,PA01,A,16
PP.21.009.05,PA01,A,21
PP.23.078.06,PA01,A,23
PP.04.044.06,PA01,C,04
PP.18.025.03,PA01,A,18
PP.08.089.06,PA01,A,08
PP.19.027.03,PA01,A,19
PP.19.029.03,PA01,A,19
PP.08.062.04,PA01,A,08
PK.21.026.02,PO02,B,21
PR.25.048.2.02,SA01,B,25
PR.25.048.2.03,SA01,B,25
PP.23.009.07,PA01,B,23
PP.29.015.04,PA01,D,29
PR.25.048.2.04,SA01,B,25
PK.24.018.01,PO02,A,24
PR.07.055.2.03,SA01,C,07
PR.25.048.2.05,SA01,B,25
PR.25.052.2.04,SA01,B,25
PR.25.052.2.03,SA01,B,25
PP.21.094.05,PA01,A,21
PP.21.094.06,PA01,A,21
PR.05.101.2.04,SA01,C,05
PP.08.120.04,PA01,A,08
PR.05.087.2.02,SA01,C,05
PR.30.064.1.14,SA01,D,30
PR.30.064.1.06,SA01,D,30
PR.30.064.1.15,SA01,D,30
PR.30.065.1.01,SA01,D,30
PR.30.064.1.08,SA01,D,30
PR.30.064.1.09,SA01,D,30
PR.30.064.1.10,SA01,D,30
PR.30.064.1.11,SA01,D,30
PR.30.064.1.12,SA01,D,30
PR.30.064.1.13,SA01,D,30
PP.09.059.06,PA01,A,09
PK.20.065.02,PO02,B,20
PK.21.065.02,PO02,B,21
PK.21.071.02,PO02,B,21
PR.31.036.1.04,PM04,0001,31
PR.31.036.1.06,PM04,0001,31
PR.31.036.1.07,PM04,0001,31
PR.31.036.1.10,PM04,0001,31
PR.31.036.1.08,PM04,0001,31
PR.31.036.1.09,PM04,0001,31
PR.30.086.2.02,SA01,D,30
PR.22.091.2.03,SA01,A,22
PR.30.086.2.03,SA01,D,30
PR.30.086.2.04,SA01,D,30
PR.22.092.2.04,SA01,A,22
PP.17.068.03,PA01,A,17
PR.30.091.2.01,SA01,D,30
PR.30.091.2.02,SA01,D,30
PP.17.070.07,PA01,A,17
PP.26.071.07,PA05,B,26
PP.11.049.04,PA01,A,11
PP.26.073.04,PA01,B,26
PP.26.128.06,PA01,B,26
PP.26.130.06,PA01,B,26
PR.06.029.1.06,SA01,C,06
PR.05.108.2.04,SA01,C,05
PP.02.065.02,PA03,A,02
PR.05.117.2.01,SA01,C,05
PR.05.112.1.06,SA01,C,05
PK.12.052.02,PO02,C,12
PR.05.116.2.04,SA01,C,05
PP.26.069.05,PA01,B,26
PP.31.102.05,PM04,0001,31
PP.26.069.06,PA01,B,26
PK.25.016.01,PO02,B,25
PP.26.069.07,PA05,B,26
PK.19.056.01,PO02,A,19
PK.22.111.01,PO02,A,22
PP.20.028.07,PA01,A,20
PK.24.069.02,PO02,B,24
PK.24.074.01,PO02,A,24
PP.26.071.04,PA01,B,26
PP.26.071.05,PA01,B,26
PP.26.071.06,PA01,B,26
PP.28.102.07,PA01,D,28
PK.18.021.01,PO02,A,18
PP.10.018.04,PA01,A,10
PP.11.047.07,PA01,A,11
PP.11.049.03,PA01,A,11
PK.27.013.02,PO02,B,27
PR.22.116.2.03,SA01,A,22
PP.27.010.03,PA01,B,27
PR.31.064.1.02,PM04,0001,31
PR.31.064.1.03,PM04,0001,31
PP.20.029.07,PA01,A,20
PP.20.031.03,PA01,A,20
PP.22.007.06,PA01,A,22
PP.22.007.07,PA01,A,22
PP.31.124.06,PM04,0001,31
PR.12.035.1.01,SA01,C,12
PR.12.035.1.02,SA01,C,12
PR.12.035.1.03,SA01,C,12
PR.06.104.2.04,SA01,C,06
PP.29.102.03,PA01,D,29
PP.30.097.08,PA01,D,30
PR.07.007.1.03,SA01,C,07
PP.30.077.08,PA01,D,30
PP.17.053.07,PA01,A,17
PK.27.011.02,PO02,B,27
PP.31.119.2.04,PM04,0001,31
PP.28.052.07,PA01,D,28
PP.29.118.03,PA01,D,29
PP.31.015.07,PM04,0001,31
PR.29.116.1.04,SA01,D,29
PR.29.117.1.13,SA01,D,29
PR.29.117.1.14,SA01,D,29
PR.29.117.1.15,SA01,D,29
PR.29.118.1.01,SA01,D,29
PR.17.064.2.01,SA01,A,17
PR.29.084.1.14,SA01,D,29
PR.29.084.1.15,SA01,D,29
PP.07.054.04,PA01,C,07
PR.31.096.1.01,PM04,0001,31
PR.31.096.1.02,PM04,0001,31
PR.31.096.1.04,PM04,0001,31
PP.12.031.04,PA01,A,12
PP.04.087.06,PA01,C,04
PP.18.052.05,PA01,A,18
PP.18.052.06,PA01,A,18
PR.07.099.1.04,SA01,C,07
PP.27.104.07,PA01,B,27
PR.09.030.1.01,SA01,C,09
PR.09.030.1.02,SA01,C,09
PR.06.026.2.02,SA01,C,06
PR.09.030.1.03,SA01,C,09
PR.21.049.2.04,SA01,A,21
PR.09.030.1.05,SA01,C,09
PR.26.118.2.02,SA01,B,26
PR.09.030.2.01,SA01,C,09
PR.09.030.2.02,SA01,C,09
PR.29.102.1.15,SA01,D,29
PR.29.104.1.01,SA01,D,29
PR.29.104.1.02,SA01,D,29
PR.29.104.1.03,SA01,D,29
PR.29.104.1.05,SA01,D,29
PR.29.104.1.06,SA01,D,29
PR.29.104.1.07,SA01,D,29
PR.29.104.1.08,SA01,D,29
PK.13.071.02,PO02,C,13
PR.31.098.1.06,PM04,0001,31
PR.28.090.1.15,SA01,D,28
PK.03.068.01,PO02,C,03
PP.05.091.04,PA01,C,05
PP.05.075.07,PA01,C,05
PP.04.093.06,PA01,C,04
PP.04.093.07,PA01,C,04
PR.28.046.1.05,SA01,D,28
PR.28.046.1.06,SA01,D,28
PR.28.046.1.07,SA01,D,28
PR.28.046.1.08,SA01,D,28
PK.04.016.01,PO02,C,04
PK.04.030.01,PO02,C,04
PK.04.031.01,PO02,C,04
PK.04.032.01,PO02,C,04
PR.16.067.2.01,SA01,A,16
PR.29.095.1.15,SA01,D,29
PP.26.085.04,PA01,B,26
PR.23.044.2.04,SA01,A,23
PR.07.118.1.03,SA01,C,07
PR.07.118.1.04,SA01,C,07
PP.15.075.06,PA01,A,15
PR.28.129.1.06,SA01,D,28
PR.28.129.1.07,SA01,D,28
PP.09.008.03,PA01,A,09
PR.28.120.1.05,SA01,D,28
PP.19.056.04,PA01,A,19
PR.31.098.1.07,PM04,0001,31
PP.19.056.05,PA01,A,19
PP.21.112.06,PA01,A,21
PR.08.014.2.01,SA01,C,08
PR.08.019.2.04,SA01,C,08
PP.20.078.07,PA01,A,20
PP.21.047.03,PA01,A,21
PP.21.057.03,PA01,A,21
PP.21.057.04,PA01,A,21
PP.21.057.05,PA01,A,21
PR.16.022.2.02,SA01,C,16
PR.16.023.2.02,SA01,C,16
PP.10.111.05,PA01,A,10
PP.18.059.04,PA01,A,18
PP.18.059.05,PA01,A,18
PR.28.113.1.12,SA01,D,28
PP.03.066.06,PA01,C,03
PP.03.068.04,PA01,C,03
PP.20.046.03,PA01,A,20
PR.06.083.2.03,SA01,C,06
PR.28.046.1.09,SA01,D,28
PR.31.112.1.14,PM04,0001,31
PR.28.046.1.10,SA01,D,28
PR.28.046.1.11,SA01,D,28
PR.28.046.1.13,SA01,D,28
PP.26.025.03,PA01,B,26
PR.31.051.1.05,PM04,0001,31
PR.19.016.2.02,SA01,B,19
PR.19.016.2.03,SA01,B,19
PR.19.020.2.02,SA01,B,19
PR.19.021.2.01,SA01,B,19
PR.31.114.1.05,PM04,0001,31
PR.31.114.1.06,PM04,0001,31
PR.31.114.1.07,PM04,0001,31
PP.06.075.05,PA01,C,06
PP.24.046.04,PA01,B,24
PP.09.097.07,PA01,A,09
PP.09.118.06,PA01,A,09
PR.28.129.1.08,SA01,D,28
PR.28.129.1.09,SA01,D,28
PR.26.094.2.04,SA01,B,26
PR.30.031.2.03,SA01,D,30
PR.29.104.1.10,SA01,D,29
PR.29.104.1.11,SA01,D,29
PR.29.107.1.11,SA01,D,29
PR.29.107.1.12,SA01,D,29
PR.07.075.1.03,SA01,C,07
PR.29.101.1.03,SA01,D,29
PP.18.005.05,PA01,A,18
PP.18.033.06,PA01,A,18
PR.07.077.1.03,SA01,C,07
PK.07.107.02,PO02,C,07
PP.23.012.04,PA01,A,23
PP.23.012.05,PA01,A,23
PR.07.083.1.14,SA01,C,07
PP.10.048.05,PA01,A,10
PR.05.051.1.06,SA01,C,05
PP.18.053.06,PA01,A,18
PR.05.046.2.02,SA01,C,05
PP.18.055.03,PA01,A,18
PP.18.055.04,PA01,A,18
PP.18.069.07,PA01,A,18
PR.15.078.2.01,SA01,A,15
PR.28.108.1.01,SA01,D,28
PP.20.046.04,PA01,A,20
PP.20.046.05,PA01,A,20
PP.31.119.05,PM04,0001,31
PP.20.046.06,PA01,A,20
PR.31.114.1.04,PM04,0001,31
PR.31.012.1.09,PM04,0001,31
PP.28.018.06,PA01,D,28
PR.31.012.1.10,PM04,0001,31
PR.31.012.1.12,PM04,0001,31
PP.21.090.05,PA01,A,21
PP.26.043.04,PA01,B,26
PR.16.023.2.03,SA01,C,16
PR.16.023.2.04,SA01,C,16
PP.29.016.05,PA01,D,29
PP.29.106.06,PA01,D,29
PP.30.035.06,PA01,D,30
PP.30.035.08,PA01,D,30
PR.28.018.1.14,SA01,D,28
PP.31.036.04,PM04,0001,31
PP.30.075.05,PA01,D,30
PR.28.067.1.04,SA01,D,28
PR.28.067.1.05,SA01,D,28
PR.28.067.1.06,SA01,D,28
PR.28.067.1.07,SA01,D,28
PP.31.044.04,PM04,0001,31
PP.31.044.05,PM04,0001,31
PK.08.086.02,PO02,C,08
PP.31.044.06,PM04,0001,31
PP.31.050.04,PM04,0001,31
PP.31.052.07,PM04,0001,31
PR.29.128.1.02,SA01,D,29
PP.12.033.06,PA01,A,12
PR.29.128.1.03,SA01,D,29
PK.09.044.02,PO02,C,09
PP.32.103.05,PM08,0001,32
PP.32.093.2.15,PM08,0001,32
PR.11.053.2.02,SA01,A,11
PR.11.054.2.04,SA01,A,11
PR.11.053.2.03,SA01,A,11
PR.11.055.2.01,SA01,A,11
PR.11.053.2.04,SA01,A,11
PR.11.054.2.01,SA01,A,11
PR.11.055.2.02,SA01,A,11
PR.11.054.2.02,SA01,A,11
PR.11.054.2.03,SA01,A,11
PR.06.089.1.01,SA01,C,06
PR.32.083.1.02,PM08,0001,32
PP.03.130.06,PA01,C,03
PR.05.077.1.02,SA01,C,05
PP.08.112.05,PA01,A,08
PP.09.064.07,PA01,A,09
PR.22.114.2.03,SA01,A,22
PP.30.089.2.02,SA01,D,30
PP.30.090.2.02,SA01,D,30
PP.30.091.2.02,SA01,D,30
PP.30.092.2.02,SA01,D,30
PP.30.093.2.02,SA01,D,30
PP.30.094.2.02,SA01,D,30
PR.11.014.2.01,SA01,C,11
PP.06.010.07,PA01,C,06
PP.06.012.05,PA01,C,06
PP.06.012.06,PA01,C,06
PP.06.012.07,PA01,C,06
PP.06.014.05,PA01,C,06
PP.27.100.06,PA01,B,27
PP.27.100.05,PA01,B,27
PP.06.043.06,PA01,C,06
PP.06.043.07,PA01,C,06
PP.06.044.03,PA01,C,06
PK.05.085.02,PO02,C,05
PK.17.060.02,PO02,C,17
PP.14.045.03,PA01,A,14
PP.14.045.04,PA01,A,14
PP.14.057.05,PA01,A,14
PP.14.057.06,PA01,A,14
PR.05.129.2.04,SA01,C,05
PR.07.054.1.13,SA01,C,07
PR.05.130.2.02,SA01,C,05
PR.05.130.2.04,SA01,C,05
PR.16.078.2.02,SA01,A,16
PR.18.064.2.02,SA01,A,18
PK.06.120.02,PO02,C,06
PP.32.085.2.13,PM08,0001,32
PR.30.059.2.04,SA01,D,30
PR.07.084.1.15,SA01,C,07
PK.12.029.02,PO02,C,12
PK.23.084.01,PO02,A,23
PP.03.120.03,PA01,C,03
PK.08.015.02,PO02,C,08
PP.29.097.06,PA01,D,29
PP.23.067.06,PA01,A,23
PP.23.069.07,PA01,A,23
PP.23.071.03,PA01,A,23
PP.23.071.05,PA01,A,23
PR.05.073.1.05,SA01,C,05
PR.05.126.2.01,SA01,C,05
PP.27.052.03,PA01,B,27
PP.27.070.06,PA01,B,27
PR.09.011.1.01,SA01,C,09
PP.32.105.2.10,PM08,0001,32
PP.13.030.05,PA01,A,13
PK.27.015.02,PO02,B,27
PP.32.105.06,PM09,0001,32
PP.08.114.05,PA01,A,08
PP.14.018.06,PA01,A,14
PR.05.052.2.01,SA01,C,05
PR.05.052.2.02,SA01,C,05
PR.05.052.2.04,SA01,C,05
PR.11.051.2.03,SA01,A,11
PR.11.051.2.04,SA01,A,11
PR.11.053.2.01,SA01,A,11
PR.11.052.2.01,SA01,A,11
PR.11.052.2.02,SA01,A,11
PR.11.052.2.03,SA01,A,11
PP.01.054.02,PA02,D,01
PR.11.052.2.04,SA01,A,11
PR.05.084.1.03,SA01,C,05
PR.22.086.2.03,SA01,A,22
PR.22.086.2.04,SA01,A,22
PK.15.071.02,PO02,C,15
PR.05.061.2.01,SA01,C,05
PP.31.086.2.02,PM04,0001,31
PP.31.086.2.04,PM04,0001,31
PP.32.091.2.04,PM08,0001,32
PK.12.057.02,PO02,C,12
PK.04.025.01,PO02,C,04
PK.04.027.01,PO02,C,04
PP.15.069.07,PA01,A,15
PP.15.071.03,PA01,A,15
PP.15.071.04,PA01,A,15
PR.07.062.2.01,SA01,C,07
PR.07.062.2.03,SA01,C,07
PK.04.052.01,PO02,C,04
PR.07.062.2.04,SA01,C,07
PR.09.031.2.01,SA01,C,09
PK.04.053.01,PO02,C,04
PR.07.064.1.02,SA01,C,07
